Type article_encoded,Mois,Année,Horizon,Code article_encoded,Code Fournisseur_encoded,Jour,Article_Fournisseur,Quantité_Predite_CB,Quantité_Réelle,Erreur_Absolue,Date commande,Type article
2,2,2023,7,2575,36,15,CALE1144511                    - Société Gharbi,1.9052287824198562,14.999999999999998,13.094771217580142,2023-02-15,Matériel
2,11,2023,7,3524,36,2,PINCE 90458-2850               - Société Gharbi,1.6752983863190005,3.999999999999999,2.3247016136809986,2023-11-02,Matériel
2,4,2022,7,3585,36,29, QUICK COUPLING 90459-1427     - Société Gharbi,1.8372863513208015,2.0000000000000004,0.1627136486791989,2022-04-29,Matériel
6,10,2023,7,436,386,5,confection pièce acier         - Société Zitouni,1.3376518165376345,2.0000000000000004,0.6623481834623659,2023-10-05,Service
2,3,2023,7,1280,36,23,COURROIE  SPB 3000             - Société Gharbi,3.4961174093147713,5.0,1.5038825906852287,2023-03-23,Matériel
2,5,2022,7,3165,81,4,MODULE  90439-0270/90459-6657  - Société Belhadj,1.8985578321357548,1.0,0.8985578321357548,2022-05-04,Matériel
1,5,2022,60,291,143,9,BLOUSES BLANCHES HOMME 52      - Société Saleh,3.810701947248819,2.0000000000000004,1.8107019472488184,2022-05-09,Habillement
2,2,2023,7,2685,36,15,90189-0081                     - Société Gharbi,2.6090716504666807,3.999999999999999,1.3909283495333185,2023-02-15,Matériel
6,10,2023,7,447,9,6,Billet d'avion                 - Société Ben belhaj,2.297771164030395,1.0,1.297771164030395,2023-10-06,Service
6,5,2024,7,436,23,21,changement garniture           - Société Ben chaouech,1.1617284433967834,1.0,0.16172844339678338,2024-05-21,Service
2,12,2022,7,2978,36,2,RELAIS DE SECURITE 90119-0072  - Société Gharbi,1.2749367799732005,1.0,0.27493677997320054,2022-12-02,Matériel
2,3,2023,7,3076,81,16,JOINT927422-0007               - Société Belhadj,1.5670429979655363,1.0,0.5670429979655363,2023-03-16,Matériel
7,2,2023,30,429,44,10,Carburants                     - Société Ammar,1.3817570471252418,2.0000000000000004,0.6182429528747586,2023-02-10,Énergie/Carburant
6,1,2023,7,456,219,20,entretien poste RIA DN 40      - Société Marzougui,2.2591733404961665,5.999999999999999,3.7408266595038326,2023-01-20,Service
2,8,2023,7,436,247,28,"raccord FF1""                   - Société Selmi",3.423631227498791,5.999999999999999,2.5763687725012083,2023-08-28,Matériel
6,12,2022,7,444,294,26,Confection & diffusion         - Société Hisham,0.9018910263817028,1.0,0.09810897361829718,2022-12-26,Service
2,8,2022,7,3611,36,10,ROULEAU 350789-0000            - Société Gharbi,1.618795567141683,1.0,0.6187955671416829,2022-08-10,Matériel
2,2,2023,7,3269,36,15,COUVERCLE 2541650-0000         - Société Gharbi,2.711243911496852,2.0000000000000004,0.7112439114968514,2023-02-15,Matériel
2,2,2022,7,1552,36,7,Roue de guidage 2544300000     - Société Gharbi,3.457931834826666,8.000000000000002,4.542068165173336,2022-02-07,Matériel
6,1,2023,7,456,230,27, entretien Extincteur à poudre - Société Boussetta,2.177911300560186,2.0000000000000004,0.17791130056018556,2023-01-27,Service
2,10,2022,7,3205,81,27,PRESSURE REGULATOR 90459-2425  - Société Belhadj,2.30479147221603,2.0000000000000004,0.30479147221602965,2022-10-27,Matériel
2,3,2022,7,870,66,11,Butyromètre a crème 0 à 50 %   - Société Mansour,3.916289665643464,5.0,1.0837103343565362,2022-03-11,Matériel
7,7,2022,30,1540,69,7,FUEL LOURD N°2                 - Société Saadaoui,2.077068944104141,2.0000000000000004,0.07706894410414034,2022-07-07,Énergie/Carburant
2,12,2022,7,2310,36,2,HYDRAULIC8x1.5x70/6-4722648704 - Société Gharbi,1.9569469123243306,2.0000000000000004,0.04305308767566984,2022-12-02,Matériel
2,10,2022,7,1330,36,18,ROUL SKF 6203 W 2RS  C3        - Société Gharbi,6.244733126595437,10.000000000000002,3.7552668734045644,2022-10-18,Matériel
2,10,2022,7,3484,36,18,344210-0215/344210-0215        - Société Gharbi,2.0783799449352487,5.999999999999999,3.9216200550647504,2022-10-18,Matériel
2,3,2023,7,2656,81,16,90091-0125                     - Société Belhadj,2.1565084946185746,3.999999999999999,1.8434915053814245,2023-03-16,Matériel
6,6,2023,7,436,24,19,installation profilé 30/30     - Société Khalifa,1.3705856880034264,11.0,9.629414311996573,2023-06-19,Service
2,4,2022,7,3287,81,22,BUSE  D/INJECTION90439-0155    - Société Belhadj,2.6523151910242264,14.0,11.347684808975774,2022-04-22,Matériel
1,5,2022,60,309,301,9,CHEMISES D'ETE 41              - Société Chakroun,2.9296557574992605,2.0000000000000004,0.9296557574992601,2022-05-09,Habillement
6,5,2023,7,439,82,18,Thermometre a alcool           - Société Kilani,2.1785236758222988,5.0,2.8214763241777012,2023-05-18,Service
2,5,2022,7,2893,81,4,COMMUTATEUR90459-6858          - Société Belhadj,2.2144839956672113,1.0,1.2144839956672113,2022-05-04,Matériel
6,4,2024,7,433,172,16,Location nova 2                - Société Ben kharrat,2.0408520450924015,12.0,9.959147954907598,2024-04-16,Service
2,11,2022,7,1184,425,28,CONTACTEUR LC1 D95 bobine 110v - Société Abidi,2.55390148986127,2.0000000000000004,0.5539014898612695,2022-11-28,Matériel
6,5,2024,7,436,21,14,Réparation Camera              - Société Ben naser,1.2917626782160134,1.0,0.2917626782160134,2024-05-14,Service
2,8,2022,7,1218,36,31,Pressostat festo 575409        - Société Gharbi,3.227903323871373,1.0,2.227903323871373,2022-08-31,Matériel
2,2,2023,7,3003,81,25,FILTRE 90277-0355              - Société Belhadj,2.0826093478469314,1.0,1.0826093478469314,2023-02-25,Matériel
2,3,2024,7,723,33,5,EMB.Or Blanc Fr CLN 200ML FSC  - Société Nasr,2.8915719919114062,2.0000000000000004,0.8915719919114058,2024-03-05,Matériel
2,2,2023,7,3092,81,27,Tension spring90335-0091       - Société Belhadj,1.7898200174025258,1.0,0.7898200174025258,2023-02-27,Matériel
6,12,2024,7,251,27,16,MEC Labo selon ISO 17025 T-2   - Société Ben salhi,1.3127647428434717,1.0,0.31276474284347167,2024-12-16,Service
2,2,2023,7,2834,36,15,ANNEAU 90458-0639 RV           - Société Gharbi,2.1293683345074625,5.999999999999999,3.8706316654925366,2023-02-15,Matériel
1,6,2023,60,286,452,5,BLOUSES BLANCHES HOMME 42      - Société Ben marzouk,3.9521871029197166,2.0000000000000004,1.9521871029197162,2023-06-05,Habillement
2,1,2023,7,1751,36,30,COUTEAU INFER H-7/4 30138700   - Société Gharbi,1.957268461308837,1.0,0.9572684613088369,2023-01-30,Matériel
2,7,2024,7,2099,36,5,DEBIT METRE   6-3180193896     - Société Gharbi,2.4213859370184356,1.0,1.4213859370184356,2024-07-05,Matériel
2,1,2023,7,4216,36,20,Douille 752156-0000752156-0000 - Société Gharbi,2.100674728371865,8.000000000000002,5.899325271628136,2023-01-20,Matériel
2,7,2022,7,436,42,8,avant-train                    - Société Amine,1.3433382424892164,1.0,0.3433382424892164,2022-07-08,Matériel
5,7,2022,60,535,110,15,SOLVANT WL 200 WASHBATCH175    - Société Masmoudi,2.171589053066754,2.0000000000000004,0.17158905306675365,2022-07-15,Produit nettoyage
6,9,2023,7,434,348,21,TEST PALETTES                  - Société Allah,1.4905890993358182,2.0000000000000004,0.5094109006641823,2023-09-21,Service
5,3,2022,60,592,232,11,JAVEL 30% VRAC                 - Société Bensaid,2.784989095205019,2.0000000000000004,0.7849890952050185,2022-03-11,Produit nettoyage
2,6,2022,7,456,405,13,"Butyrometre
  à lait 0 à 6%    - Société Mbarki",2.1981280525974176,1.0,1.1981280525974176,2022-06-13,Matériel
4,6,2022,7,758,202,30,Alcool Absolu L                - Société Mrabet,3.710019606177422,2.0000000000000004,1.7100196061774215,2022-06-30,Produit matière première
2,2,2023,7,2758,81,9,GARNITURE 315229-0205 RV       - Société Belhadj,2.5178592089246243,5.0,2.4821407910753757,2023-02-09,Matériel
2,2,2023,7,3755,36,15,"O-ring, 69.50x3 351523-0305    - Société Gharbi",1.9937649911821262,1.0,0.9937649911821262,2023-02-15,Matériel
2,1,2023,7,3076,36,20,JOINT927422-0007               - Société Gharbi,1.4501373600467993,2.0000000000000004,0.5498626399532012,2023-01-20,Matériel
2,2,2023,7,2332,81,27,ANNEAU 6-9613437715            - Société Belhadj,2.200092241749515,1.0,1.2000922417495148,2023-02-27,Matériel
6,6,2022,7,493,127,20,Contrat AGRINOX 2022           - Société Chaabane,1.4329992513440764,1.0,0.43299925134407635,2022-06-20,Service
2,6,2023,7,4070,36,9,Locking Finger  2813507-0000   - Société Gharbi,1.7950960038680077,2.0000000000000004,0.20490399613199273,2023-06-09,Matériel
2,2,2023,7,2757,36,15,JOINT  315202-0308             - Société Gharbi,2.242576025945633,1.0,1.2425760259456329,2023-02-15,Matériel
2,2,2023,7,4221,81,7,Var Lip30*40*7MM90459-1650     - Société Belhadj,1.5924877301455331,1.0,0.5924877301455331,2023-02-07,Matériel
2,2,2023,7,2810,81,27,BOUTON     2530296-0000        - Société Belhadj,2.2460720481753516,3.999999999999999,1.7539279518246476,2023-02-27,Matériel
2,8,2023,7,3163,36,28,SOLENOID  VALVE  BURKERT       - Société Gharbi,1.6275021651184982,2.0000000000000004,0.37249783488150223,2023-08-28,Matériel
2,8,2022,7,2789,36,10,ROULEAU DEPLAST 1294728-0000   - Société Gharbi,2.1608971819254643,2.0000000000000004,0.16089718192546387,2022-08-10,Matériel
6,6,2022,7,451,60,3,Fact N° 2022020000603341       - Société Ashour,1.1750917356673107,1.0,0.17509173566731073,2022-06-03,Service
2,6,2022,7,2786,36,30,CARRIER RULER1255461-0000      - Société Gharbi,2.210664879172993,1.0,1.210664879172993,2022-06-30,Matériel
6,12,2024,7,436,23,13,moteur porte rideau            - Société Ben chaouech,1.242972738099196,1.0,0.24297273809919595,2024-12-13,Service
6,6,2022,7,436,63,1,rebobinnage moteur 1415TR      - Société Abdallah,1.4595544344792493,1.0,0.45955443447924926,2022-06-01,Service
2,2,2023,7,2701,36,15,FILTRE  /9933-05-10190         - Société Gharbi,2.2432160383204827,1.0,1.2432160383204827,2023-02-15,Matériel
2,12,2022,7,2665,36,29,90100-0075                     - Société Gharbi,2.2990841695911888,1.0,1.2990841695911888,2022-12-29,Matériel
2,12,2023,7,2792,36,26,SPRING LEFT 1348484-0000RV     - Société Gharbi,2.432347478191956,1.0,1.4323474781919558,2023-12-26,Matériel
0,3,2023,30,432,181,2,Toner HP 17A                   - Société Khadraoui,2.846383288840846,2.0000000000000004,0.8463832888408453,2023-03-02,Fourniture de bureau
2,5,2023,7,3435,36,5,porte fusible 90600-4650       - Société Gharbi,2.1158455549936916,3.999999999999999,1.8841544450063075,2023-05-05,Matériel
2,3,2022,7,480,30,22,Plaque chauffante              - Société Obaid,2.2334589203276143,1.0,1.2334589203276143,2022-03-22,Matériel
2,1,2023,7,2312,81,23,KIT SERVICE 6-9611920538       - Société Belhadj,2.040188349324545,2.0000000000000004,0.040188349324544514,2023-01-23,Matériel
2,9,2022,7,1639,36,7,FILTERCELL P0664700            - Société Gharbi,3.624257910309252,1.0,2.624257910309252,2022-09-07,Matériel
6,7,2022,7,452,32,4,Fact N° 17000978               - Société Maher,0.9719154103099379,1.0,0.02808458969006211,2022-07-04,Service
6,4,2023,7,436,17,11,Entretiens et vidange          - Société Ben aaizdin,1.3000565455191349,1.0,0.30005654551913485,2023-04-11,Service
2,2,2022,7,4047,81,11,Relais de sécurité90457-0092   - Société Belhadj,1.72665301972605,1.0,0.7266530197260499,2022-02-11,Matériel
6,2,2023,7,2231,36,10,Sp.p kit valve Aseptomag DK50  - Société Gharbi,2.101260293441902,3.0,0.8987397065580982,2023-02-10,Service
2,3,2022,7,500,100,15,boite résine de 6mmà 10mm      - Société Snoussi,2.61993251070341,1.0,1.6199325107034102,2022-03-15,Matériel
2,9,2022,7,1634,36,7,JOINT TORIQUEA2172555          - Société Gharbi,3.624257910309252,3.0,0.624257910309252,2022-09-07,Matériel
2,10,2024,7,2409,36,9,Tube insert C-MT 70/4x16-C 6m  - Société Gharbi,2.3827711967496885,5.0,2.6172288032503115,2024-10-09,Matériel
3,12,2024,60,457,24,12,etiquette jaune                - Société Khalifa,2.1860701547811057,2.0000000000000004,0.18607015478110522,2024-12-12,Produit emballage
0,9,2023,30,570,32,11,RAME PAPIER 04 EXEMP AVEC PLI  - Société Maher,5.327839702404137,14.999999999999998,9.672160297595862,2023-09-11,Fourniture de bureau
2,11,2023,7,2725,36,1,RESISTENCE 90459-0326          - Société Gharbi,2.056517202324948,2.0000000000000004,0.05651720232494739,2023-11-01,Matériel
0,9,2024,30,456,24,11,lamination film A4 et A3       - Société Khalifa,2.497189746783956,2.0000000000000004,0.49718974678395567,2024-09-11,Fourniture de bureau
6,10,2022,7,2019,36,27,KIT JTS EPDM DCX3 51-52        - Société Gharbi,2.065946339077591,1.0,1.0659463390775912,2022-10-27,Service
2,2,2023,7,3468,81,25,oring 344207-1023/315205-0709  - Société Belhadj,1.9625744800237714,2.0000000000000004,0.037425519976229005,2023-02-25,Matériel
2,1,2023,7,2622,36,17,JOINT 90458-1943               - Société Gharbi,1.708976293215823,1.0,0.708976293215823,2023-01-17,Matériel
2,4,2023,7,3139,36,18,579479-0000                    - Société Gharbi,1.607370816753951,3.999999999999999,2.392629183246048,2023-04-18,Matériel
2,2,2023,7,2866,81,24,CATCH 1538349-0000 RV          - Société Belhadj,3.005483431214029,3.999999999999999,0.9945165687859703,2023-02-24,Matériel
4,3,2022,7,600,33,21,LUBRA CR1                      - Société Nasr,2.1462807084664663,2.0000000000000004,0.1462807084664659,2022-03-21,Produit matière première
2,5,2023,7,3225,36,5,EMBRAYAGE 2 SURETE1030127-0101 - Société Gharbi,2.0138713887153816,1.0,1.0138713887153816,2023-05-05,Matériel
2,6,2022,7,1302,85,13,ROULSKF 6003.2RS               - Société Taieb,4.322248557872188,3.999999999999999,0.32224855787218853,2022-06-13,Matériel
2,8,2023,7,3425,36,21,2656405-0000                   - Société Gharbi,1.4788656145475425,1.0,0.4788656145475425,2023-08-21,Matériel
2,4,2022,7,2628,36,29,BOUCHON BOITIER PURGE          - Société Gharbi,2.3256771913161063,5.999999999999999,3.674322808683893,2022-04-29,Matériel
2,7,2024,7,3961,36,5,Eccentric 2780751-0000         - Société Gharbi,2.869169630663439,1.0,1.869169630663439,2024-07-05,Matériel
2,2,2023,7,3648,36,15,Seal Ring 2826441-0000         - Société Gharbi,3.9567749882940095,8.000000000000002,4.043225011705992,2023-02-15,Matériel
2,3,2022,7,2664,81,21,90100-0072                     - Société Belhadj,2.224551668038798,3.999999999999999,1.775448331961201,2022-03-21,Matériel
2,2,2022,7,3287,81,11,BUSE  D/INJECTION90439-0155    - Société Belhadj,3.29316106371499,3.999999999999999,0.7068389362850089,2022-02-11,Matériel
7,6,2022,30,1540,36,10,FUEL LOURD N°2                 - Société Gharbi,2.3669147215458386,2.0000000000000004,0.36691472154583815,2022-06-10,Énergie/Carburant
6,2,2022,7,496,81,1,Forfait contrat TP PACK 01     - Société Belhadj,1.6812636581014653,1.0,0.6812636581014653,2022-02-01,Service
2,11,2022,7,1181,100,8,CONTACTEUR LC1 Bobine 24V D18  - Société Snoussi,2.6858816358012034,2.0000000000000004,0.685881635801203,2022-11-08,Matériel
0,2,2023,30,627,32,28,RAME PAPIER                    - Société Maher,2.532703409563366,2.0000000000000004,0.5327034095633656,2023-02-28,Fourniture de bureau
2,3,2022,7,3550,81,21, Manomètre  90043-0082         - Société Belhadj,2.7870244960296695,12.0,9.21297550397033,2022-03-21,Matériel
2,10,2022,7,3034,81,27,V-RINGS90091-0138 RV           - Société Belhadj,2.246491044714126,3.0,0.753508955285874,2022-10-27,Matériel
6,1,2022,7,180,502,21,TEST                           - Société Saoudi,1.2088604542594283,1.0,0.20886045425942834,2022-01-21,Service
4,4,2022,7,615,80,19,P3 HOROLITH FL                 - Société Ibrahim,2.0688641592924575,2.0000000000000004,0.06886415929245704,2022-04-19,Produit matière première
2,11,2023,7,1269,36,28,RACCORD COUDE DIA 4A2330950    - Société Gharbi,3.949571556756081,2.0000000000000004,1.9495715567560805,2023-11-28,Matériel
2,2,2023,7,3765,81,24,Seal ring 3660690-0000         - Société Belhadj,2.030820953682222,2.0000000000000004,0.030820953682221486,2023-02-24,Matériel
2,2,2023,7,3009,81,25,BALL  BEARING 90214-0229RV     - Société Belhadj,2.0826093478469314,1.0,1.0826093478469314,2023-02-25,Matériel
6,12,2022,7,438,37,19,EXPORT                         - Société Ayad,1.3307089420204208,1.0,0.3307089420204208,2022-12-19,Service
2,2,2023,7,2872,36,15,BRACKET 2530292-0000           - Société Gharbi,4.298298094772183,2.0000000000000004,2.2982980947721825,2023-02-15,Matériel
6,9,2022,7,436,501,8,lavage de tenue de travail     - Société Saber,1.2193920940679748,1.0,0.21939209406797477,2022-09-08,Service
2,11,2024,7,2221,36,27,6-4722692801                   - Société Gharbi,1.748743679117375,2.0000000000000004,0.2512563208826255,2024-11-27,Matériel
2,11,2023,7,3665,36,2,Roller 2952691-0101            - Société Gharbi,3.240496426059921,8.000000000000002,4.759503573940081,2023-11-02,Matériel
2,2,2023,7,3754,81,7,"O-ring, 59.50x3 351523-0303    - Société Belhadj",1.7225396708618002,1.0,0.7225396708618002,2023-02-07,Matériel
2,2,2023,7,3097,81,27,Stop pin2803987-0000           - Société Belhadj,1.7898200174025258,2.0000000000000004,0.2101799825974746,2023-02-27,Matériel
2,10,2023,7,1101,36,13,Filtre GASOIL CAT 32A6201020C  - Société Gharbi,3.6051651147725696,5.0,1.3948348852274304,2023-10-13,Matériel
2,11,2022,7,1246,158,17,"RACCORD DROIT MALE 1/8""DIA 8   - Société Chtioui",3.462612409332956,2.0000000000000004,1.4626124093329556,2022-11-17,Matériel
2,10,2024,7,438,14,30,DOSSIER EXPORT                 - Société Ben laabidi,1.3998649707413562,1.0,0.3998649707413562,2024-10-30,Matériel
6,3,2024,7,439,8,28,armoire thermoregulateur       - Société Ben labher,2.8240715976798523,1.0,1.8240715976798523,2024-03-28,Service
7,12,2022,30,1540,36,6,FUEL LOURD N°2                 - Société Gharbi,1.8075958946234656,2.0000000000000004,0.19240410537653485,2022-12-06,Énergie/Carburant
0,9,2022,30,456,29,20,Ticket rouge auto-collant      - Société Abid,2.0920517817480544,2.0000000000000004,0.09205178174805395,2022-09-20,Fourniture de bureau
4,6,2024,7,12,33,25,Déchloreur                     - Société Nasr,2.0292495535682704,2.0000000000000004,0.02924955356826997,2024-06-25,Produit matière première
2,12,2022,7,2234,81,13,6-9611926618                   - Société Belhadj,3.3925721580664527,3.999999999999999,0.6074278419335464,2022-12-13,Matériel
