N°commande,Code article,Article ,Type article,Quantité,UM,Date commande,Date réception,conformité,Code Fournisseur,Nom Fournisseur,adresse,Coût unitaire,Taux de conformité (%),Nombre de commandes,Respect_délais,Taux de Respect (%),Score,Catégorie,Mois,Année
22000102,DMHS0017                 ,habillage desk Action Janvier ,Habillement,1.0,PI,2022-01-21,2022-01-28,1,5006850,Société Yahyaoui,Gabès,980000.0,85.71428571428571,7,1,85.71428571428571,6.000828291994603,Moyen,1,2022
22000103,H0010008                 ,BLOUSES BLANCHES HOMME 54     ,Habillement,6.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Sidi Bouzid,25200.0,100.0,58,1,100.0,7.006925443138769,Moyen,5,2022
22000103,H0010009                 ,BLOUSES BLANCHES HOMME 56     ,Habillement,12.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Ariana,25200.0,100.0,58,1,100.0,7.006925443138769,Moyen,5,2022
22000103,H0040001                 ,BLOUSE BLEUE HOMME 40         ,Habillement,10.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Siliana,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0040002                 ,BLOUSE BLEUE HOMME 42         ,Habillement,10.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Ben Arous,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0040003                 ,BLOUSE BLEUE HOMME 44         ,Habillement,7.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Ariana,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0040004                 ,BLOUSE BLEUE HOMME 46         ,Habillement,7.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Tunis,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0040006                 ,BLOUSE BLEUE HOMME 50         ,Habillement,3.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Nabeul,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0040008                 ,BLOUSE BLEUE HOMME 54         ,Habillement,10.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Sfax,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0040009                 ,BLOUSE BLEUE HOMME 56         ,Habillement,3.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Manouba,26500.0,100.0,58,1,100.0,7.0069215500589195,Moyen,5,2022
22000103,H0120001                 ,BLOUSES BLANCHES FEMMES 40    ,Habillement,8.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Béja,25200.0,100.0,58,1,100.0,7.006925443138769,Moyen,5,2022
22000103,H0120003                 ,BLOUSES BLANCHES FEMMES 44    ,Habillement,9.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Jendouba,25200.0,100.0,58,1,100.0,7.006925443138769,Moyen,5,2022
22000103,H0120006                 ,BLOUSES BLANCHES FEMMES 50    ,Habillement,18.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Gabès,25200.0,100.0,58,1,100.0,7.006925443138769,Moyen,5,2022
22000103,H0120007                 ,BLOUSES BLANCHES FEMMES 60    ,Habillement,3.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Sidi Bouzid,25200.0,100.0,58,1,100.0,7.006925443138769,Moyen,5,2022
22000103,H0190005                 ,TENUES BLANCHES 48            ,Habillement,12.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Manouba,49800.0,100.0,58,1,100.0,7.006886241044835,Moyen,5,2022
22000103,H0190008                 ,TENUES BLANCHES 54            ,Habillement,6.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Tunis,49800.0,100.0,58,1,100.0,7.006886241044835,Moyen,5,2022
22000103,H0190009                 ,TENUES BLANCHES 56            ,Habillement,9.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Manouba,49800.0,100.0,58,1,100.0,7.006886241044835,Moyen,5,2022
22000103,H0200002                 ,BLEUS DE CHAUFFES 40          ,Habillement,13.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Tozeur,49900.0,100.0,58,1,100.0,7.006886160565815,Moyen,5,2022
22000103,H0200003                 ,BLEUS DE CHAUFFES 42          ,Habillement,4.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Monastir,49900.0,100.0,58,1,100.0,7.006886160565815,Moyen,5,2022
22000103,H0200005                 ,BLEUS DE CHAUFFES 46          ,Habillement,10.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Manouba,49900.0,100.0,58,1,100.0,7.006886160565815,Moyen,5,2022
22000103,H0200006                 ,BLEUS DE CHAUFFES 48          ,Habillement,13.0,PC,2022-05-09,2022-05-11,1,5006302,Société Saleh,Nabeul,49900.0,100.0,58,1,100.0,7.006886160565815,Moyen,5,2022
22000030,P9362003                 ,Photocellule ELECT700         ,Matériel,1.0,PI,2022-01-10,2022-01-16,1,5005182,Société Gharbi,Siliana,471430.0,72.14353163361662,8472,1,99.9409820585458,6.8839749695034245,Moyen,1,2022
22000031,HSDLI003                 ,TRANSFERT CLN-AGBA            ,Service,2.0,UN,2022-01-13,2022-01-15,1,5005795,Société Nasri,Gafsa,451000.0,100.0,109,1,100.0,7.0128703458169825,Moyen,1,2022
22000032,HSDLI003                 ,transfert CLN-BOUCHARAY       ,Service,13.0,UN,2022-01-13,2022-01-15,1,5005795,Société Nasri,Sidi Bouzid,425000.0,100.0,109,1,100.0,7.0128706171082955,Moyen,1,2022
22000033,HSDR0007                 ,Clinique Amen                 ,Service,1.0,UN,2022-01-13,2022-01-25,1,5007174,Société Tounsi,Bizerte,3535481.0,100.0,31,1,96.7741935483871,6.906885484515502,Moyen,1,2022
22000033,HSDR0009                 ,FA21/238457                   ,Service,1.0,LT,2022-01-10,2022-01-20,0,5005337,Société Ammar,Monastir,0.0,77.93103448275862,145,1,100.0,8.134356582332064,Très Fiable,1,2022
22000033,HSDR0009                 ,FA21/238457                   ,Service,1.0,LT,2022-01-10,2022-01-20,0,5005337,Société Ammar,Bizerte,0.0,77.93103448275862,145,1,100.0,8.134356582332064,Très Fiable,1,2022
22000033,HSDR0009                 ,FA21/238457                   ,Service,1.0,LT,2022-01-10,2022-01-20,0,5005337,Société Ammar,Ben Arous,0.0,77.93103448275862,145,1,100.0,8.134356582332064,Très Fiable,1,2022
22000087,HSDT0087                 ,Travaux de réparation cuve eau,Service,1.0,UN,2022-01-17,2022-01-20,0,550737,Société Cherif,Monastir,0.0,89.84509466437177,581,1,86.40275387263338,8.254465250723655,Très Fiable,1,2022
22000088,HSDT0020                 ,Goupille élastique            ,Matériel,3.0,UN,2022-02-02,2022-02-10,1,5006144,Société Barhoumi,Tunis,3370.0,100.0,24,1,95.83333333333334,6.878426156947738,Moyen,2,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Béja,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Zaghouan,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Ariana,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Medenine,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Nabeul,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-31,0,5005113,Société Obaid,Ben Arous,0.0,59.25925925925925,135,0,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-25,0,5005113,Société Obaid,Siliana,0.0,59.25925925925925,135,0,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-23,0,5005113,Société Obaid,Kairouan,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Siliana,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Nabeul,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Monastir,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Ariana,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Sfax,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-22,0,5005113,Société Obaid,Jendouba,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,4.0,UN,2022-01-18,2022-01-29,0,5005113,Société Obaid,Tozeur,0.0,59.25925925925925,135,0,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,5.0,UN,2022-01-18,2022-01-23,0,5005113,Société Obaid,Mahares,0.0,59.25925925925925,135,1,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse bacteriologique       ,Service,5.0,UN,2022-01-18,2022-01-24,0,5005113,Société Obaid,Nabeul,0.0,59.25925925925925,135,0,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,2.0,UN,2022-01-18,2022-01-31,0,5005113,Société Obaid,Ben Arous,0.0,59.25925925925925,135,0,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000088,HSDQ0009                 ,analyse physico chimique      ,Service,3.0,UN,2022-01-18,2022-01-31,0,5005113,Société Obaid,Kairouan,0.0,59.25925925925925,135,0,92.5925925925926,7.1640829923407825,Moyen,1,2022
22000089,HSDH0010                 ,grande palettes grattage      ,Service,2.0,UN,2022-02-02,2022-03-03,1,5006220,Société Sellami,Béja,6000.0,97.95918367346938,49,1,100.0,6.924484382988324,Moyen,2,2022
22000089,P9521012                 ,ISOLATEUR SINTOXSB186-49.38808,Matériel,4.0,PI,2022-01-18,2022-01-22,1,5005182,Société Gharbi,Béja,347400.0,72.14353163361662,8472,1,99.9409820585458,6.883976484136855,Moyen,1,2022
22000089,P9521006                 ,ISOLAT ERTALON M186.1B        ,Matériel,2.0,PI,2022-01-18,2022-01-22,1,5005182,Société Gharbi,Mahdia,490967.0,72.14353163361662,8472,1,99.9409820585458,6.883974800686281,Moyen,1,2022
22000090,HSDH0010                 ,pinceaux 6 mellimetre rond    ,Fourniture de bureau,15.0,UN,2022-02-02,2022-03-01,1,5006704,Société Khalil,Tozeur,5714.0,100.0,65,1,100.0,7.008022288644513,Moyen,2,2022
22000090,HSDH0010                 ,rouleaux surfasseur           ,Matériel,5.0,UN,2022-02-02,2022-03-01,1,5006704,Société Khalil,Medenine,5714.0,100.0,65,1,100.0,7.008022288644513,Moyen,2,2022
22000090,HSDH0010                 ,petite palettes grattage      ,Service,2.0,UN,2022-02-02,2022-03-01,1,5006704,Société Khalil,Manouba,2942.0,100.0,65,1,100.0,7.008351911050275,Moyen,2,2022
22000143,HSDT0027                 ,fourniture tube PPR DN90      ,Matériel,1.0,KG,2022-01-28,2022-02-05,0,550737,Société Cherif,Medenine,0.0,89.84509466437177,581,1,86.40275387263338,8.254465250723655,Très Fiable,1,2022
22000143,HSDT0027                 ,Main d'oeuvre                 ,Service,1.0,KG,2022-01-28,2022-02-10,0,550737,Société Cherif,Nabeul,0.0,89.84509466437177,581,0,86.40275387263338,8.254465250723655,Très Fiable,1,2022
22000144,HSDT0001                 ,répartion aérateurs submersibl,Service,2.0,UN,2022-03-07,2022-03-15,1,5005783,Société Abdallah,Tunis,3095750.0,100.0,36,1,97.22222222222221,6.920916604498161,Moyen,3,2022
22000144,HSDT0046                 ,remplacement 2 vanne chaudiére,Service,1.0,UN,2022-01-28,2022-02-25,0,550737,Société Cherif,Ariana,0.0,89.84509466437177,581,0,86.40275387263338,8.254465250723655,Très Fiable,1,2022
22000145,HSDH0299                 ,Analyse eau usée STEP 01      ,Service,1.0,UN,2022-03-07,2022-03-11,1,5006211,Société Bel,Tataouine,244800.0,100.0,26,1,96.15384615384616,6.88769248747227,Moyen,3,2022
22000145,HSDT0020                 ,EXTRACTEUR ROND K-CF 450S     ,Matériel,2.0,UN,2022-01-28,2022-02-06,0,550737,Société Cherif,Medenine,0.0,89.84509466437177,581,1,86.40275387263338,8.254465250723655,Très Fiable,1,2022
22000146,MLAB0002                 ,Acide chlorhydrique  37% L    ,Produit nettoyage,14.0,PI,2022-06-30,2022-07-10,1,5005793,Société Mansour,Bizerte,22000.0,100.0,118,1,100.0,7.014019139142057,Moyen,6,2022
22000146,MLAB0173                 ,hydroxyde de sodium 1 N (Naoh),Produit nettoyage,4.0,PI,2022-06-30,2022-07-10,1,5005793,Société Mansour,Manouba,40000.0,100.0,118,1,100.0,7.013978232933223,Moyen,6,2022
22000146,MLAB0238                 ,Sol du conductvimètre 1288mS  ,Produit matière première,3.0,PI,2022-06-30,2022-07-10,1,5005793,Société Mansour,Mahdia,40000.0,100.0,118,1,100.0,7.013978232933223,Moyen,6,2022
22000146,MLAB0239                 ,Sol du conductvimètre 1413mS  ,Produit matière première,3.0,PI,2022-06-30,2022-07-10,1,5005793,Société Mansour,Gabès,40000.0,100.0,118,1,100.0,7.013978232933223,Moyen,6,2022
22000146,HSDT0001                 ,Rebobinage mot NORD SK80S     ,Service,1.0,UN,2022-03-07,2022-03-15,1,5005783,Société Abdallah,Béja,1287500.0,100.0,36,1,97.22222222222221,6.920917511848222,Moyen,3,2022
22000146,P9911048                 ,SEALING BLOCK1498047-0000     ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Manouba,1425533.0,72.14353163361662,8472,1,99.9409820585458,6.883972130084059,Moyen,1,2022
22000146,P9914325                 ,1030158-0000                  ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Ariana,89510.0,72.14353163361662,8472,1,99.9409820585458,6.8839930707236086,Moyen,1,2022
22000146,P9914184                 ,GUIDE STUD1144601-0000        ,Matériel,4.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Mahares,21405.25,72.14353163361662,8472,1,99.9409820585458,6.884064157757972,Moyen,1,2022
22000146,P9914570                 ,CATCH 1317824-0000            ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Zaghouan,1385573.5,72.14353163361662,8472,1,99.9409820585458,6.883972170545616,Moyen,1,2022
22000146,P9912321                 ,ROULEAU DEPLAST 1294728-0000  ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Kasserine,82480.0,72.14353163361662,8472,1,99.9409820585458,6.88399497510967,Moyen,1,2022
22000146,P9912270                 ,ROULEAU A CAME                ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Sfax,120170.0,72.14353163361662,8472,1,99.9409820585458,6.8839873700515,Moyen,1,2022
22000146,P9915059                 ,Axe 1294708-0000              ,Matériel,2.0,PC,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Zaghouan,172964.0,72.14353163361662,8472,1,99.9409820585458,6.883982290134021,Moyen,1,2022
22000146,P9913365                 ,ANN SE DIN47125A2  315751-0119,Matériel,4.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Medenine,4543.5,72.14353163361662,8472,1,99.9409820585458,6.884410819520445,Moyen,1,2022
22000146,P9912025                 ,"PROX,SW,IO 9922 IOW2010       ",Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Manouba,293006.0,72.14353163361662,8472,1,99.9409820585458,6.883977552876531,Moyen,1,2022
22000146,P9912145                 ,EMETT INDUCTIF 90600-0459/    ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Siliana,138350.5,72.14353163361662,8472,1,99.9409820585458,6.883985183033933,Moyen,1,2022
22000146,P9912543                 ,FLANGE BUSHING90240-0261      ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Medenine,6685.5,72.14353163361662,8472,1,99.9409820585458,6.884269837248349,Moyen,1,2022
22000146,P9913289                 ,90024-0036                    ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Jendouba,2065.0,72.14353163361662,8472,1,99.9409820585458,6.884938781312073,Moyen,1,2022
22000146,P9913363                 ,RETAINING  RING315753-0124    ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Tataouine,5529.0,72.14353163361662,8472,1,99.9409820585458,6.8843323907538405,Moyen,1,2022
22000146,P9911151                 ,CECLIPS INOX 90141-0016RV     ,Matériel,10.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Kairouan,1168.4,72.14353163361662,8472,1,99.9409820585458,6.885681005876478,Moyen,1,2022
22000146,P9913741                 ,PALIER A BSKF7202B321328-0102 ,Matériel,4.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Kasserine,44754.0,72.14353163361662,8472,1,99.9409820585458,6.884015414845424,Moyen,1,2022
22000146,P9913743                 ,DISTANCE   1030828-0000       ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Sidi Bouzid,23862.5,72.14353163361662,8472,1,99.9409820585458,6.884054537103761,Moyen,1,2022
22000146,P9913076                 ,Rouleau 1030811-0000          ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Sfax,45353.0,72.14353163361662,8472,1,99.9409820585458,6.8840148246448045,Moyen,1,2022
22000146,P9913039                 ,Distributeur 90042-0271       ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Gafsa,448118.0,72.14353163361662,8472,1,99.9409820585458,6.88397519020124,Moyen,1,2022
22000146,P9913348                 ,ROUL17X35X10mm321308-0203     ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Manouba,17366.0,72.14353163361662,8472,1,99.9409820585458,6.884085888038447,Moyen,1,2022
22000146,P9914135                 ,VIS312115-0376                ,Matériel,10.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Gafsa,800.4,72.14353163361662,8472,1,99.9409820585458,6.886466359743912,Moyen,1,2022
22000146,P9914219                 ,ENTRETOISE441706-0000         ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Sfax,19069.0,72.14353163361662,8472,1,99.9409820585458,6.884075603870833,Moyen,1,2022
22000146,P9914420                 ,REFLECTEUR E39-R190232-0333   ,Matériel,2.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Gabès,68724.0,72.14353163361662,8472,1,99.9409820585458,6.883999828592488,Moyen,1,2022
22000146,P9913311                 ,SPROKET 2948898-0000          ,Matériel,3.0,PC,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Kasserine,148532.33333333334,72.14353163361662,8472,1,99.9409820585458,6.883984192092061,Moyen,1,2022
22000146,P9912703                 ,VERIN 90459-3650/90604-3132   ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Tataouine,1476802.0,72.14353163361662,8472,1,99.9409820585458,6.883972081377809,Moyen,1,2022
22000146,P9912843                 ,VERIN DOUBLE ACTION           ,Matériel,1.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Gafsa,443826.0,72.14353163361662,8472,1,99.9409820585458,6.88397523336136,Moyen,1,2022
22000146,P9914050                 ,WHEEL 2547403-0000            ,Matériel,3.0,PI,2022-01-28,2022-02-05,1,5005182,Société Gharbi,Gafsa,180459.33333333334,72.14353163361662,8472,1,99.9409820585458,6.883981809868995,Moyen,1,2022
